SER_NUM	FROM_FIRST_TIME	BEFORE_US	TOT_MATCHED	BEFORE_US_PROMILE	MATCHED_FLG
1	0	36	16894	2.1	0
2	30	17	16984	1.0	0
3	40	30	16984	1.8	0
4	60	28	17011	1.6	0
5	110	22	17103	1.3	0
1	0	22	3630	6.1	0
2	40	42	3630	11.6	0
3	90	42	3630	11.6	0
4	120	20	3630	5.5	0
5	130	20	3630	5.5	0
6	150	42	3730	11.3	0
7	210	11	3770	2.9	0
8	320	39	3809	10.2	0
9	351	39	3809	10.2	0
1	0	42	4416	9.5	0
2	50	38	4416	8.6	0
3	60	42	4416	9.5	0
4	131	15	4422	3.4	0
5	201	25	4422	5.7	0
6	232	48	4422	10.9	0
7	252	25	4422	5.7	0
1	0	42	3411	12.3	0
2	10	15	3411	4.4	0
3	51	42	3419	12.3	0
4	141	15	3419	4.4	0
5	161	5	3419	1.5	0
6	171	15	3419	4.4	0
7	211	44	3419	12.9	0
1	0	46	18312	2.5	1
2	51	17	18602	0.9	1
3	222	45	18914	2.4	1
1	0	44	7181	6.1	0
2	20	43	7227	5.9	0
3	41	42	7231	5.8	0
4	91	42	7272	5.8	0
5	121	30	7272	4.1	0
6	141	46	7272	6.3	1
1	0	7	6763	1.0	0
2	20	7	6763	1.0	0
3	60	26	6822	3.8	0
4	120	44	6827	6.4	0
5	130	13	6829	1.9	0
6	140	15	6829	2.2	0
7	170	44	6829	6.4	0
1	0	9	4025	2.2	0
2	20	9	4025	2.2	0
3	80	39	4103	9.5	0
4	120	42	4103	10.2	0
5	141	15	4103	3.7	0
1	0	42	3501	12.0	0
2	10	20	3501	5.7	1
3	151	41	3677	11.2	0
4	171	26	3680	7.1	0
1	0	16	4780	3.3	0
2	20	25	4784	5.2	0
3	50	28	4784	5.9	0
4	110	44	4889	9.0	0
1	0	15	5299	2.8	0
2	20	38	5325	7.1	0
3	41	42	5325	7.9	0
4	51	46	5325	8.6	0
5	71	7	5382	1.3	0
6	91	22	5382	4.1	0
7	121	7	5435	1.3	0
8	151	22	5588	3.9	0
9	222	25	5698	4.4	0
1	0	23	12617	1.8	0
2	10	45	12617	3.6	0
3	50	23	12651	1.8	0
4	70	21	12651	1.7	0
5	110	40	12855	3.1	0
6	151	26	12879	2.0	1
1	0	44	3277	13.4	0
2	60	44	3281	13.4	0
3	70	9	3281	2.7	0
4	141	23	3361	6.8	0
5	161	9	3434	2.6	0
6	191	24	3435	7.0	0
7	201	16	3436	4.7	0
8	302	44	3463	12.7	0
9	332	22	3463	6.4	0
10	352	44	3468	12.7	0
1	0	34	5755	5.9	0
2	110	30	5815	5.2	0
3	171	40	5925	6.8	0
4	201	28	6036	4.6	1
5	271	20	6274	3.2	0
6	281	35	6274	5.6	0
7	372	30	6444	4.7	0
8	402	49	6455	7.6	0
1	0	30	13960	2.1	0
2	10	42	14104	3.0	1
3	40	42	14318	2.9	0
4	60	22	14327	1.5	1
5	150	18	14590	1.2	0
6	381	49	14617	3.4	0
1	0	44	10394	4.2	0
2	30	24	10414	2.3	1
3	240	10	10593	0.9	0
4	261	28	10605	2.6	0
5	271	43	10605	4.1	0
6	351	28	10626	2.6	0
7	381	47	10629	4.4	0
1	0	28	10083	2.8	0
2	130	39	10485	3.7	0
1	0	28	5761	4.9	0
2	60	42	5774	7.3	0
3	120	38	5808	6.5	1
1	0	43	35200	1.2	1
2	110	23	36729	0.6	0
3	131	49	36953	1.3	0
4	201	35	37034	0.9	0
5	261	20	38235	0.5	0
1	0	30	15605	1.9	0
2	40	30	15605	1.9	0
3	60	28	15609	1.8	0
4	242	15	15682	1.0	0
5	253	17	15682	1.1	0
6	272	15	15692	1.0	0
7	292	30	15745	1.9	0
1	0	23	6166	3.7	0
2	10	42	6166	6.8	0
3	70	42	6166	6.8	0
4	130	42	6168	6.8	0
5	191	33	6186	5.3	0
1	0	45	29354	1.5	0
2	242	47	30480	1.5	0
3	262	42	30480	1.4	0
1	0	42	9772	4.3	0
2	21	39	9780	4.0	0
3	101	29	9987	2.9	0
4	111	23	9987	2.3	0
5	131	29	9991	2.9	0
6	172	42	9991	4.2	0
1	0	8	33940	0.2	0
2	60	44	33974	1.3	0
3	80	44	33974	1.3	0
4	120	42	34121	1.2	1
1	0	38	59821	0.6	1
2	231	32	61390	0.5	0
3	242	33	61487	0.5	0
4	282	35	61734	0.6	0
5	312	21	62385	0.3	1
6	362	39	63340	0.6	1
7	372	38	63512	0.6	1
1	0	44	4189	10.5	0
2	30	19	4189	4.5	0
3	40	45	4189	10.7	0
4	80	44	4194	10.5	0
5	120	33	4278	7.7	0
6	140	33	4278	7.7	0
7	190	33	4306	7.7	0
8	200	42	4306	9.8	0
1	0	23	113738	0.2	1
2	262	39	124539	0.3	0
1	0	34	795461	0.0	0
1	0	40	12154	3.3	0
2	10	23	12154	1.9	0
3	31	20	12292	1.6	0
4	61	43	12318	3.5	0
5	121	20	12324	1.6	0
6	172	26	12363	2.1	0
7	202	47	12379	3.8	0
8	242	47	12379	3.8	0
9	282	30	12387	2.4	0
1	0	28	31125	0.9	0
2	63	24	31205	0.8	1
3	166	20	31703	0.6	0
4	209	34	31703	1.1	0
5	221	18	31713	0.6	0
6	274	26	32046	0.8	0
1	0	35	9641	3.6	0
2	10	23	9641	2.4	0
3	30	19	9649	2.0	0
4	200	42	9807	4.3	0
5	220	20	9853	2.0	0
6	230	16	9853	1.6	0
7	260	21	9853	2.1	0
8	290	16	9853	1.6	0
1	0	48	10055	4.8	0
2	70	42	10055	4.2	0
3	242	42	10141	4.1	0
4	282	42	10141	4.1	0
1	0	49	45334	1.1	0
2	43	21	45903	0.5	0
3	127	43	46827	0.9	1
4	199	21	47080	0.4	0
5	242	27	47187	0.6	0
6	274	23	47243	0.5	0
7	317	33	47363	0.7	0
1	0	13	11509	1.1	0
2	20	33	11509	2.9	1
3	172	28	11810	2.4	0
4	192	42	11810	3.6	0
5	322	26	12207	2.1	0
6	342	42	12207	3.4	0
1	0	43	5442	7.9	1
2	80	45	5886	7.6	0
3	141	26	5921	4.4	0
4	232	30	5970	5.0	0
5	242	47	5970	7.9	0
6	272	15	5975	2.5	1
7	383	42	6016	7.0	0
1	0	22	4808	4.6	0
2	10	42	4808	8.7	0
3	20	22	4808	4.6	1
4	60	5	4920	1.0	1
5	70	3	4923	0.6	1
1	0	26	17111	1.5	1
2	121	49	17237	2.8	0
3	151	23	17237	1.3	0
4	182	49	17243	2.8	0
5	252	49	17243	2.8	0
6	303	47	17315	2.7	0
1	0	42	3784	11.1	0
1	0	34	5390	6.3	1
2	70	25	5503	4.5	0
3	111	25	5503	4.5	0
4	121	29	5503	5.3	0
5	141	25	5503	4.5	0
6	161	42	5503	7.6	0
7	171	42	5523	7.6	0
1	0	36	8032	4.5	0
2	60	25	8270	3.0	0
3	80	44	8390	5.2	0
4	161	33	8505	3.9	0
5	211	28	8842	3.2	0
6	221	44	8842	5.0	0
1	0	44	4937	8.9	0
2	71	39	4957	7.9	0
3	101	42	4957	8.5	1
4	162	7	5107	1.4	0
5	203	44	5117	8.6	0
6	233	30	5117	5.9	0
7	253	42	5117	8.2	0
8	313	44	5117	8.6	0
9	333	15	5117	2.9	0
10	363	23	5117	4.5	0
11	373	39	5117	7.6	0
1	0	26	12632	2.1	0
2	20	39	12632	3.1	0
3	40	33	12658	2.6	0
4	81	35	12755	2.7	0
5	161	39	13041	3.0	0
6	201	33	13041	2.5	0
7	211	44	13079	3.4	0
8	231	21	13225	1.6	0
1	0	42	3878	10.8	0
2	20	23	3878	5.9	0
3	30	11	3878	2.8	0
4	40	10	3879	2.6	0
5	130	39	3900	10.0	0
6	150	44	3900	11.3	0
7	210	44	3900	11.3	0
8	261	21	3900	5.4	0
9	271	39	3900	10.0	0
1	0	40	9564	4.2	0
2	20	44	9637	4.6	0
3	40	17	9649	1.8	0
4	141	30	9737	3.1	0
1	0	42	5213	8.1	0
2	131	30	5323	5.6	0
3	151	42	5343	7.9	0
4	202	42	5451	7.7	0
5	313	42	5659	7.4	0
6	433	30	5694	5.3	0
1	0	42	79461	0.5	0
2	50	23	79527	0.3	0
3	141	19	81082	0.2	0
4	251	19	81705	0.2	0
1	0	49	187306	0.3	1
1	0	15	4458	3.4	1
2	121	42	4568	9.2	0
3	131	49	4568	10.7	0
4	151	39	4568	8.5	0
5	171	17	4568	3.7	0
1	0	13	17854	0.7	0
2	70	44	17963	2.4	1
3	140	44	18030	2.4	0
4	191	25	18042	1.4	0
5	221	49	18056	2.7	0
1	0	44	6037	7.3	0
2	20	42	6037	7.0	1
3	90	15	6050	2.5	0
4	130	44	6050	7.3	0
1	0	12	21898	0.5	1
2	51	38	22276	1.7	0
3	83	30	22288	1.3	0
4	174	28	22566	1.2	1
5	284	23	22994	1.0	0
6	311	49	23104	2.1	0
1	0	49	3584	13.7	1
2	268	15	4774	3.1	0
3	279	15	4774	3.1	0
1	0	44	3523	12.5	0
2	122	42	3523	11.9	0
3	143	25	3523	7.1	0
4	199	17	3523	4.8	0
5	250	44	3523	12.5	0
6	260	15	3523	4.3	0
7	291	38	3523	10.8	0
1	0	27	4550	5.9	0
2	129	42	5787	7.3	0
3	185	42	5794	7.2	0
1	0	23	6459	3.6	0
2	47	27	6459	4.2	0
3	78	25	6462	3.9	0
1	0	27	6680	4.0	0
2	16	27	6680	4.0	0
3	77	5	6768	0.7	0
1	0	23	7652	3.0	0
2	12	22	7706	2.9	0
3	37	32	7788	4.1	0
4	121	15	7810	1.9	0
5	131	15	7810	1.9	0
6	173	33	7863	4.2	0
1	0	30	3403	8.8	0
2	53	29	3403	8.5	0
3	83	29	3403	8.5	0
4	99	42	3403	12.3	0
1	0	7	28777	0.2	0
2	95	23	28985	0.8	0
3	106	23	29025	0.8	0
1	0	29	19827	1.5	0
2	31	28	19889	1.4	0
3	61	39	20121	1.9	1
4	149	23	20354	1.1	0
5	180	42	20354	2.1	0
1	0	23	3700	6.2	0
2	41	23	3700	6.2	0
1	0	23	8180	2.8	0
2	119	44	8186	5.4	0
3	180	44	8186	5.4	0
1	0	49	3716	13.2	0
2	72	9	4584	2.0	0
3	129	49	4661	10.5	0
1	0	42	11265	3.7	0
2	31	13	11265	1.2	0
3	55	42	11265	3.7	0
4	66	13	11265	1.2	0
1	0	44	12310	3.6	0
2	10	6	12310	0.5	0
1	0	15	6683	2.2	0
2	24	12	6688	1.8	0
3	45	12	6688	1.8	0
4	99	27	6688	4.0	0
1	0	26	19163	1.4	0
2	16	44	19163	2.3	0
3	48	6	19179	0.3	0
4	69	47	19179	2.5	0
1	0	44	7311	6.0	0
2	20	27	7311	3.7	0
3	30	27	7311	3.7	0
1	0	35	13490	2.6	0
2	32	21	13865	1.5	0
1	0	31	3958	7.8	0
2	20	42	3958	10.6	0
1	0	23	59495	0.4	1
2	91	40	60546	0.7	0
3	111	15	60577	0.2	0
1	0	38	107361	0.4	0
2	41	29	107636	0.3	0
3	61	28	107749	0.3	1
1	0	30	66783	0.4	0
2	41	19	67205	0.3	0
1	0	21	20269	1.0	1
2	60	25	20357	1.2	0
3	141	28	21986	1.3	0
4	191	40	22109	1.8	0
5	212	33	22228	1.5	1
6	282	47	22368	2.1	0
1	0	20	15999	1.3	0
2	121	46	16208	2.8	0
3	171	24	16229	1.5	0
4	182	20	16625	1.2	0
5	211	39	17025	2.3	1
6	361	26	17997	1.4	0
7	371	23	18101	1.3	0
1	0	42	3375	12.4	0
2	9	15	3375	4.4	0
3	110	42	3375	12.4	0
4	179	30	3444	8.7	0
5	200	37	3473	10.7	0
6	209	42	3473	12.1	0
7	270	49	3475	14.1	0
8	300	39	3475	11.2	0
1	0	23	27396	0.8	0
2	52	42	33307	1.3	1
3	105	45	33493	1.3	0
4	128	42	33515	1.3	0
5	161	44	33592	1.3	0
6	193	42	33648	1.2	0
7	256	20	33677	0.6	0
8	349	17	34271	0.5	0
9	362	44	34274	1.3	0
10	425	29	34301	0.8	1
1	0	24	3663	6.6	0
2	22	24	3663	6.6	1
3	206	16	3753	4.3	0
4	219	42	3753	11.2	0
1	0	27	18612	1.5	0
2	51	48	18669	2.6	0
3	71	44	18669	2.4	0
4	132	28	18779	1.5	1
5	172	42	18909	2.2	0
6	192	46	18909	2.4	0
7	202	25	18946	1.3	0
8	233	44	19094	2.3	0
9	283	23	19094	1.2	0
1	0	20	4697	4.3	0
2	81	23	4737	4.9	0
3	101	38	4737	8.0	0
4	151	42	4737	8.9	0
5	202	15	4737	3.2	0
6	222	40	4737	8.4	0
7	242	15	4737	3.2	0
8	252	42	4737	8.9	0
9	272	15	4737	3.2	0
10	303	44	4737	9.3	0
1	0	5	5239	1.0	0
2	9	7	5239	1.3	0
1	0	42	8119	5.2	0
2	10	39	8124	4.8	0
3	40	48	8124	5.9	0
4	101	25	8124	3.1	0
5	111	45	8124	5.5	0
6	151	35	8175	4.3	0
7	161	25	8175	3.1	0
8	171	39	8175	4.8	0
9	191	25	8175	3.1	0
1	0	21	5645	3.7	0
2	30	17	5729	3.0	0
3	60	46	5736	8.0	0
4	70	18	5794	3.1	0
5	181	32	5920	5.4	0
1	0	32	5653	5.7	0
2	30	27	5653	4.8	1
1	0	26	7521	3.5	0
2	90	30	8090	3.7	0
3	221	30	8624	3.5	0
1	0	22	3693	6.0	0
2	30	23	3757	6.1	0
3	90	28	3757	7.5	0
4	131	15	3769	4.0	0
5	151	39	3769	10.3	0
6	221	19	3809	5.0	0
1	0	42	3536	11.9	0
2	30	21	3536	5.9	0
3	50	12	3551	3.4	0
4	120	42	3576	11.7	1
5	221	15	3596	4.2	0
6	291	41	3598	11.4	0
7	331	44	3598	12.2	0
1	0	44	4760	9.2	0
2	10	33	4760	6.9	0
3	30	33	4760	6.9	1
4	171	42	4865	8.6	0
5	181	15	4873	3.1	0
1	0	35	11012	3.2	1
2	121	40	11231	3.6	0
3	152	28	11231	2.5	0
4	171	39	11234	3.5	0
1	0	42	4402	9.5	0
2	20	15	4402	3.4	0
3	50	42	4402	9.5	0
4	60	30	4402	6.8	0
5	100	42	4407	9.5	0
6	120	28	4407	6.4	0
7	130	30	4407	6.8	0
8	180	44	4407	10.0	0
1	0	23	3569	6.4	0
2	31	23	3587	6.4	1
3	192	20	3892	5.1	0
4	253	40	3892	10.3	0
5	263	45	3892	11.6	0
1	0	20	3209	6.2	0
2	30	49	3209	15.3	0
3	40	20	3209	6.2	0
4	50	20	3209	6.2	0
5	80	33	3209	10.3	0
6	100	33	3223	10.2	0
7	120	33	3223	10.2	0
8	150	20	3223	6.2	0
1	0	37	4657	7.9	1
2	20	17	4707	3.6	0
3	90	30	4767	6.3	0
4	140	44	4767	9.2	0
5	160	21	4773	4.4	0
6	220	15	4781	3.1	0
1	0	33	4677	7.1	0
2	60	35	4677	7.5	0
3	111	25	4677	5.3	0
1	0	42	3703	11.3	0
2	10	7	3733	1.9	0
1	0	42	71086	0.6	0
2	141	23	72199	0.3	0
3	161	23	72349	0.3	0
4	202	39	72391	0.5	0
5	242	44	73716	0.6	1
1	0	43	323690	0.1	1
2	150	17	360288	0.0	1
3	241	35	371616	0.1	1
1	0	42	42696	1.0	0
2	40	17	42755	0.4	0
3	50	42	42755	1.0	0
4	121	47	43392	1.1	0
5	131	22	43399	0.5	0
6	161	38	43528	0.9	0
7	191	30	43882	0.7	0
8	211	26	43889	0.6	0
9	221	49	43889	1.1	0
10	251	49	43898	1.1	0
11	271	47	43967	1.1	0
12	281	39	43967	0.9	1
13	331	44	44067	1.0	0
14	351	24	44146	0.5	0
1	0	28	3033	9.2	0
2	10	32	3033	10.6	0
3	51	42	3159	13.3	0
4	101	42	3482	12.1	0
5	232	39	3549	11.0	0
1	0	42	22437	1.9	0
2	40	28	22556	1.2	1
3	212	30	22845	1.3	1
4	323	48	23151	2.1	0
1	0	31	19025	1.6	0
2	40	7	19043	0.4	0
3	111	44	19227	2.3	0
4	232	23	19515	1.2	0
1	0	20	38155	0.5	1
2	50	42	38461	1.1	0
3	81	42	38775	1.1	1
4	181	44	40343	1.1	0
1	0	25	141908	0.2	0
2	40	38	142229	0.3	1
3	121	38	143289	0.3	0
1	0	46	179225	0.3	0
2	263	32	193263	0.2	1
1	0	42	15270	2.8	0
2	20	28	15310	1.8	0
3	131	28	15405	1.8	0
4	231	40	15453	2.6	0
5	251	49	15453	3.2	0
6	272	19	15517	1.2	0
1	0	44	23715	1.9	0
2	40	24	23955	1.0	0
3	60	29	23958	1.2	0
4	80	42	23958	1.8	0
5	130	36	24151	1.5	0
6	140	25	24151	1.0	0
7	191	28	24222	1.2	0
8	241	30	24357	1.2	0
1	0	30	3051	9.8	0
2	10	24	3151	7.6	0
3	20	42	3199	13.1	0
4	122	44	3205	13.7	0
5	172	42	3205	13.1	0
6	212	36	3305	10.9	0
7	222	42	3305	12.7	0
8	283	44	3305	13.3	0
1	0	37	7606	4.9	1
1	0	41	9362	4.4	0
2	60	25	9372	2.7	1
3	201	38	9584	4.0	0
4	221	42	9584	4.4	0
1	0	44	26919	1.6	0
2	40	24	26925	0.9	0
3	50	42	26925	1.6	0
4	60	23	26926	0.9	1
5	130	22	27247	0.8	0
6	150	45	27247	1.7	0
7	210	42	27279	1.5	0
8	270	46	27483	1.7	0
9	290	46	27483	1.7	0
10	310	42	27483	1.5	0
11	331	40	27598	1.4	0
1	0	42	17351	2.4	0
2	10	15	17351	0.9	0
3	130	27	17433	1.5	0
4	150	42	18931	2.2	1
5	190	43	18931	2.3	1
6	210	48	19041	2.5	0
7	350	42	19330	2.2	0
1	0	46	3707	12.4	0
2	50	49	3707	13.2	0
3	211	17	3769	4.5	0
4	241	36	3769	9.6	0
5	261	40	3769	10.6	0
6	361	44	3769	11.7	0
7	411	42	3769	11.1	0
1	0	31	34569	0.9	0
2	70	23	35121	0.7	0
3	272	17	40383	0.4	0
4	373	43	40955	1.0	0
1	0	42	14003	3.0	0
2	40	15	14040	1.1	0
3	50	42	14040	3.0	0
4	120	22	14049	1.6	0
5	150	19	14241	1.3	0
6	170	35	14241	2.5	0
1	0	44	3626	12.1	0
2	10	30	3626	8.3	0
3	30	30	3626	8.3	0
4	60	30	3626	8.3	1
5	141	46	3706	12.4	0
1	0	25	7398	3.4	0
2	23	42	7398	5.7	0
3	106	25	7398	3.4	0
4	139	42	7460	5.6	0
5	172	37	7477	4.9	0
6	194	49	7477	6.6	0
7	227	11	7494	1.5	0
8	240	25	7494	3.3	0
9	252	37	7505	4.9	0
1	0	15	4730	3.2	0
2	30	30	4730	6.3	0
3	50	27	4735	5.7	1
4	182	38	4800	7.9	0
5	192	32	4831	6.6	0
6	202	18	4869	3.7	0
7	252	42	4880	8.6	0
1	0	26	3186	8.2	1
2	242	42	3401	12.3	0
1	0	7	5828	1.2	0
2	20	35	5842	6.0	0
3	40	23	5842	3.9	1
4	292	15	6023	2.5	0
5	312	29	6023	4.8	0
6	332	31	6023	5.1	0
7	342	19	6023	3.2	0
8	362	44	6023	7.3	0
1	0	34	4853	7.0	0
2	70	46	5189	8.9	0
3	90	25	5213	4.8	0
4	120	36	5214	6.9	0
5	171	25	5214	4.8	0
6	201	42	5214	8.1	0
7	271	48	5219	9.2	0
8	362	35	5466	6.4	0
1	0	15	4599	3.3	0
2	30	42	4599	9.1	0
3	71	44	4619	9.5	1
4	181	48	4711	10.2	0
5	271	42	5211	8.1	0
6	311	38	7322	5.2	0
1	0	10	13386	0.7	0
2	50	48	13404	3.6	0
3	100	42	13414	3.1	0
4	160	25	13415	1.9	0
5	170	45	13415	3.4	0
6	210	24	13451	1.8	0
7	230	34	13451	2.5	0
8	250	27	13470	2.0	0
9	350	16	13521	1.2	0
10	400	48	13521	3.6	0
11	410	42	13521	3.1	0
1	0	9	19308	0.5	1
2	20	44	19379	2.3	1
1	0	20	8925	2.2	0
2	10	23	8942	2.6	0
3	40	39	9079	4.3	0
4	81	40	9079	4.4	0
5	121	29	9079	3.2	0
6	131	46	9079	5.1	0
7	151	6	9079	0.7	0
8	202	40	9107	4.4	0
9	282	43	9134	4.7	0
10	302	21	9134	2.3	0
11	313	42	9134	4.6	0
12	363	46	9134	5.0	0
13	383	15	9134	1.6	0
1	0	43	13622	3.2	0
2	10	42	13622	3.1	0
3	20	12	13647	0.9	0
4	70	44	13674	3.2	0
5	111	35	13674	2.6	0
6	131	41	13679	3.0	0
7	211	43	13699	3.1	0
8	252	49	13750	3.6	0
9	292	25	13759	1.8	0
1	0	42	18557	2.3	0
2	20	23	18588	1.2	0
3	51	18	18654	1.0	0
4	61	16	18654	0.9	0
5	71	16	18654	0.9	0
6	283	44	21201	2.1	0
7	303	26	21201	1.2	0
1	0	29	12877	2.3	0
2	10	29	12885	2.3	0
3	30	26	12926	2.0	0
4	151	47	13767	3.4	0
5	161	26	13993	1.9	0
1	0	32	15413	2.1	0
2	14	25	15477	1.6	0
3	24	27	15526	1.7	0
4	75	43	15547	2.8	0
5	105	45	15587	2.9	0
6	125	15	15612	1.0	0
7	136	16	15612	1.0	0
8	156	18	15620	1.2	0
9	206	28	15641	1.8	0
10	227	35	15654	2.2	0
11	277	12	15698	0.8	0
12	327	17	15698	1.1	0
13	368	21	15979	1.3	0
1	0	18	63684	0.3	1
2	111	30	64372	0.5	0
3	151	30	64471	0.5	0
4	182	39	64666	0.6	0
5	212	23	64776	0.4	0
1	0	42	17111	2.5	0
2	51	23	17111	1.3	0
3	91	15	17111	0.9	0
4	111	15	17111	0.9	0
5	121	42	17111	2.5	0
6	162	13	17131	0.8	0
7	182	42	17131	2.5	0
8	242	42	17131	2.5	0
9	273	7	17225	0.4	0
1	0	7	237597	0.0	0
2	60	29	241337	0.1	0
3	241	37	248259	0.1	0
4	262	41	248782	0.2	0
1	0	14	20187	0.7	0
2	71	23	20242	1.1	0
3	111	36	20258	1.8	0
4	151	26	20258	1.3	0
5	161	19	20258	0.9	0
6	182	9	20258	0.4	0
7	222	40	20360	2.0	0
1	0	5	18054	0.3	0
2	70	23	18159	1.3	0
3	131	42	18159	2.3	0
4	191	42	18159	2.3	0
5	331	28	18538	1.5	0
1	0	10	65429	0.2	0
2	110	49	65468	0.7	0
1	0	49	3930	12.5	0
2	70	31	3937	7.9	0
3	110	20	4097	4.9	0
4	271	42	5660	7.4	0
5	281	7	5660	1.2	0
1	0	49	3491	14.0	0
1	0	46	3152	14.6	0
1	0	19	12154	1.6	0
2	10	19	12158	1.6	0
3	171	23	12159	1.9	0
4	192	42	12159	3.5	0
5	202	22	12159	1.8	0
6	262	15	12159	1.2	0
7	302	44	12159	3.6	0
8	353	49	12159	4.0	0
1	0	44	9152	4.8	0
2	30	23	9228	2.5	0
3	81	39	9249	4.2	0
4	111	30	9259	3.2	1
5	162	44	9331	4.7	0
6	222	35	9351	3.7	0
7	303	30	9412	3.2	0
8	333	42	9452	4.4	0
1	0	15	27724	0.5	1
2	71	41	27786	1.5	0
3	162	42	27893	1.5	0
4	212	42	27988	1.5	0
5	252	23	28089	0.8	1
1	0	43	80209	0.5	0
2	21	49	80280	0.6	0
3	152	27	82496	0.3	1
1	0	44	17073	2.6	0
2	30	44	17082	2.6	1
3	181	44	17670	2.5	0
4	222	32	17670	1.8	1
5	282	41	17799	2.3	0
1	0	23	27653	0.8	1
2	252	15	31229	0.5	0
3	272	16	31429	0.5	0
1	0	42	36414	1.2	0
2	20	12	36460	0.3	0
3	30	7	36465	0.2	0
4	70	28	36465	0.8	0
5	121	48	36556	1.3	0
6	131	15	36556	0.4	0
7	161	31	36637	0.8	0
8	181	42	36637	1.1	0
1	0	29	197449	0.1	0
2	10	15	197723	0.1	0
3	30	15	197756	0.1	0
4	41	44	198014	0.2	0
5	60	16	198245	0.1	0
6	70	28	198398	0.1	1
7	111	6	198742	0.0	1
8	151	8	199238	0.0	0
9	171	39	199279	0.2	0
1	0	26	61273	0.4	1
2	50	49	61783	0.8	0
3	81	15	62008	0.2	0
1	0	8	4410	1.8	0
2	40	23	4427	5.2	0
3	60	14	4441	3.2	0
4	80	10	4449	2.2	0
5	90	16	4472	3.6	0
6	120	31	4479	6.9	0
7	160	31	4561	6.8	0
1	0	13	5399	2.4	1
2	131	40	5444	7.3	0
3	202	19	5537	3.4	0
4	232	5	5588	0.9	0
5	313	42	5668	7.4	0
1	0	46	17051	2.7	0
2	51	46	17063	2.7	0
3	71	48	17063	2.8	0
4	101	48	17071	2.8	0
5	121	24	17111	1.4	0
6	192	44	17171	2.6	0
1	0	24	4133	5.8	0
2	20	24	4133	5.8	1
3	192	27	4257	6.3	0
4	222	19	4257	4.5	0
5	232	17	4257	4.0	0
6	252	32	4262	7.5	0
1	0	42	49676	0.8	0
2	131	21	49772	0.4	0
3	412	23	50567	0.5	0
1	0	31	5935	5.2	1
2	100	25	6037	4.1	0
3	121	25	6037	4.1	0
4	151	25	6089	4.1	0
5	171	44	6089	7.2	0
6	221	44	6089	7.2	0
7	231	42	6089	6.9	0
8	292	42	6089	6.9	0
1	0	27	6696	4.0	0
2	20	27	6696	4.0	1
3	131	25	6870	3.6	0
4	141	34	6901	4.9	0
5	212	39	6901	5.7	0
1	0	38	4734	8.0	0
2	90	17	4791	3.5	0
3	100	31	4815	6.4	0
4	151	35	4815	7.3	0
5	161	21	4815	4.4	0
6	171	46	4815	9.6	0
7	191	44	4815	9.1	0
8	231	41	4816	8.5	0
9	272	44	4816	9.1	0
1	0	23	8966	2.6	1
2	120	44	9228	4.8	0
3	221	42	9228	4.6	0
4	271	42	9228	4.6	0
1	0	38	4381	8.7	0
2	10	42	4381	9.6	0
3	70	38	4389	8.7	0
4	91	23	4396	5.2	0
5	111	15	4396	3.4	0
6	302	28	4435	6.3	0
1	0	38	4079	9.3	0
2	61	41	4134	9.9	0
3	111	34	4218	8.1	0
4	141	32	4222	7.6	0
5	181	17	4236	4.0	0
6	211	30	4258	7.0	0
7	261	26	4260	6.1	0
8	281	28	4260	6.6	0
1	0	15	3542	4.2	0
2	60	26	3542	7.3	0
3	70	42	3542	11.9	0
4	90	26	3542	7.3	1
5	160	44	3600	12.2	0
6	170	15	3600	4.2	0
7	180	42	3600	11.7	0
8	250	42	3600	11.7	0
1	0	48	16704	2.9	0
2	50	41	16704	2.5	0
3	161	38	17377	2.2	0
4	171	27	17377	1.6	0
5	181	47	17377	2.7	0
6	241	21	19006	1.1	0
7	261	43	19013	2.3	0
8	281	41	19016	2.2	0
1	0	44	55746	0.8	1
2	180	32	61982	0.5	1
3	291	27	62417	0.4	1
1	0	49	3223	15.2	0
2	10	42	3223	13.0	0
3	20	44	3223	13.7	0
4	51	41	3223	12.7	0
5	101	44	3233	13.6	0
1	0	43	21082	2.0	1
2	51	46	21245	2.2	0
3	101	42	21315	2.0	0
4	121	28	21318	1.3	0
1	0	23	9548	2.4	0
2	51	40	9628	4.2	0
3	121	15	9639	1.6	0
4	161	42	9639	4.4	0
5	171	15	9639	1.6	0
6	211	49	9639	5.1	0
1	0	44	10310	4.3	0
2	20	48	10314	4.7	0
1	0	41	9850	4.2	0
2	270	42	15744	2.7	0
1	0	31	5619	5.5	0
2	113	42	5677	7.4	0
3	175	44	5686	7.7	0
4	226	42	5726	7.3	0
5	247	15	5726	2.6	0
1	0	40	3663	10.9	1
2	73	42	3755	11.2	1
3	176	27	3995	6.8	0
1	0	22	3447	6.4	0
1	0	32	13756	2.3	1
1	0	30	11218	2.7	0
2	10	17	11224	1.5	1
3	120	43	11269	3.8	0
4	150	48	11269	4.3	0
5	200	15	11277	1.3	0
6	230	25	11297	2.2	0
7	240	25	11297	2.2	0
1	0	39	86999	0.4	1
1	0	30	185494	0.2	0
2	201	49	198183	0.2	1
3	242	25	198850	0.1	1
1	0	23	20969	1.1	0
2	10	44	21227	2.1	1
3	60	31	21238	1.5	0
4	120	33	21366	1.5	0
5	220	42	21509	2.0	0
6	321	46	21546	2.1	0
7	341	31	21630	1.4	0
